 1.4900e+02	 7.6922e-03	
 1.5000e+02	 7.6763e-03	
 1.5100e+02	 7.6606e-03	
 1.5200e+02	 7.6452e-03	
 1.5300e+02	 7.6300e-03	
 1.5400e+02	 7.6150e-03	
 1.5500e+02	 7.6001e-03	
 1.5600e+02	 7.5855e-03	
 1.5700e+02	 7.5711e-03	
 1.5800e+02	 7.5569e-03	
 1.5900e+02	 7.5428e-03	
 1.6000e+02	 7.5289e-03	
 1.6100e+02	 7.5153e-03	
 1.6200e+02	 7.5018e-03	
 1.6300e+02	 7.4884e-03	
 1.6400e+02	 7.4753e-03	
 1.6500e+02	 7.4623e-03	
 1.6600e+02	 7.4494e-03	
 1.6700e+02	 7.4368e-03	
 1.6800e+02	 7.4243e-03	
 1.6900e+02	 7.4119e-03	
 1.7000e+02	 7.3997e-03	
 1.7100e+02	 7.3876e-03	
 1.7200e+02	 7.3757e-03	
 1.7300e+02	 7.3639e-03	
 1.7400e+02	 7.3523e-03	
 1.7500e+02	 7.3408e-03	
 1.7600e+02	 7.3294e-03	
 1.7700e+02	 7.3182e-03	
 1.7800e+02	 7.3071e-03	
 1.7900e+02	 7.2961e-03	
 1.8000e+02	 7.2853e-03	
 1.8100e+02	 7.2745e-03	
 1.8200e+02	 7.2639e-03	
 1.8300e+02	 7.2534e-03	
 1.8400e+02	 7.2431e-03	
 1.8500e+02	 7.2328e-03	
 1.8600e+02	 7.2227e-03	
 1.8700e+02	 7.2126e-03	
 1.8800e+02	 7.2027e-03	
 1.8900e+02	 7.1929e-03	
 1.9000e+02	 7.1831e-03	
 1.9100e+02	 7.1735e-03	
 1.9200e+02	 7.1640e-03	
 1.9300e+02	 7.1546e-03	
 1.9400e+02	 7.1452e-03	
 1.9500e+02	 7.1360e-03	
 1.9600e+02	 7.1268e-03	
 1.9700e+02	 7.1178e-03	
 1.9800e+02	 7.1088e-03	
 1.9900e+02	 7.0999e-03	
 2.0000e+02	 7.0912e-03	
