 1.4900e+02	 6.9858e-03	
 1.5000e+02	 6.9748e-03	
 1.5100e+02	 6.9639e-03	
 1.5200e+02	 6.9532e-03	
 1.5300e+02	 6.9426e-03	
 1.5400e+02	 6.9321e-03	
 1.5500e+02	 6.9217e-03	
 1.5600e+02	 6.9115e-03	
 1.5700e+02	 6.9013e-03	
 1.5800e+02	 6.8913e-03	
 1.5900e+02	 6.8814e-03	
 1.6000e+02	 6.8716e-03	
 1.6100e+02	 6.8619e-03	
 1.6200e+02	 6.8523e-03	
 1.6300e+02	 6.8428e-03	
 1.6400e+02	 6.8334e-03	
 1.6500e+02	 6.8241e-03	
 1.6600e+02	 6.8148e-03	
 1.6700e+02	 6.8057e-03	
 1.6800e+02	 6.7967e-03	
 1.6900e+02	 6.7877e-03	
 1.7000e+02	 6.7789e-03	
 1.7100e+02	 6.7701e-03	
 1.7200e+02	 6.7614e-03	
 1.7300e+02	 6.7527e-03	
 1.7400e+02	 6.7442e-03	
 1.7500e+02	 6.7357e-03	
 1.7600e+02	 6.7273e-03	
 1.7700e+02	 6.7189e-03	
 1.7800e+02	 6.7107e-03	
 1.7900e+02	 6.7025e-03	
 1.8000e+02	 6.6944e-03	
 1.8100e+02	 6.6863e-03	
 1.8200e+02	 6.6783e-03	
 1.8300e+02	 6.6703e-03	
 1.8400e+02	 6.6625e-03	
 1.8500e+02	 6.6546e-03	
 1.8600e+02	 6.6469e-03	
 1.8700e+02	 6.6392e-03	
 1.8800e+02	 6.6315e-03	
 1.8900e+02	 6.6239e-03	
 1.9000e+02	 6.6164e-03	
 1.9100e+02	 6.6089e-03	
 1.9200e+02	 6.6014e-03	
 1.9300e+02	 6.5940e-03	
 1.9400e+02	 6.5867e-03	
 1.9500e+02	 6.5794e-03	
 1.9600e+02	 6.5721e-03	
 1.9700e+02	 6.5649e-03	
 1.9800e+02	 6.5578e-03	
 1.9900e+02	 6.5507e-03	
 2.0000e+02	 6.5436e-03	
