 1.4900e+02	 1.2265e-03	
 1.5000e+02	 1.2265e-03	
 1.5100e+02	 1.2264e-03	
 1.5200e+02	 1.2264e-03	
 1.5300e+02	 1.2264e-03	
 1.5400e+02	 1.2264e-03	
 1.5500e+02	 1.2264e-03	
 1.5600e+02	 1.2264e-03	
 1.5700e+02	 1.2264e-03	
 1.5800e+02	 1.2264e-03	
 1.5900e+02	 1.2264e-03	
 1.6000e+02	 1.2263e-03	
 1.6100e+02	 1.2263e-03	
 1.6200e+02	 1.2263e-03	
 1.6300e+02	 1.2263e-03	
 1.6400e+02	 1.2263e-03	
 1.6500e+02	 1.2263e-03	
 1.6600e+02	 1.2263e-03	
 1.6700e+02	 1.2263e-03	
 1.6800e+02	 1.2263e-03	
 1.6900e+02	 1.2263e-03	
 1.7000e+02	 1.2263e-03	
 1.7100e+02	 1.2263e-03	
 1.7200e+02	 1.2263e-03	
 1.7300e+02	 1.2263e-03	
 1.7400e+02	 1.2263e-03	
 1.7500e+02	 1.2263e-03	
 1.7600e+02	 1.2263e-03	
 1.7700e+02	 1.2263e-03	
 1.7800e+02	 1.2262e-03	
 1.7900e+02	 1.2262e-03	
 1.8000e+02	 1.2262e-03	
 1.8100e+02	 1.2262e-03	
 1.8200e+02	 1.2262e-03	
 1.8300e+02	 1.2262e-03	
 1.8400e+02	 1.2262e-03	
 1.8500e+02	 1.2262e-03	
 1.8600e+02	 1.2262e-03	
 1.8700e+02	 1.2262e-03	
 1.8800e+02	 1.2262e-03	
 1.8900e+02	 1.2262e-03	
 1.9000e+02	 1.2262e-03	
 1.9100e+02	 1.2262e-03	
 1.9200e+02	 1.2262e-03	
 1.9300e+02	 1.2262e-03	
 1.9400e+02	 1.2262e-03	
 1.9500e+02	 1.2262e-03	
 1.9600e+02	 1.2262e-03	
 1.9700e+02	 1.2262e-03	
 1.9800e+02	 1.2262e-03	
 1.9900e+02	 1.2262e-03	
 2.0000e+02	 1.2262e-03	
